date,name,location,photos,videos,href_url,paginated_url,year,month,season,level,page
"10/21
10/22",Mt SAC Invitational,"Walnut, CA",,,https://ca.milesplit.com/meets/97984-mt-sac-invitational-2011/results,https://ca.milesplit.com/results/?year=2011&month=10&season=outdoor&level=hs&page=1,2011,10,outdoor,hs,1
10/20,San Diego North County Middle School Invitational - Buena Vista,"Riverside, CA",,,https://ca.milesplit.com/meets/102582-san-diego-north-county-middle-school-invitational-buena-vista-2011/results,https://ca.milesplit.com/results/?year=2011&month=10&season=outdoor&level=hs&page=1,2011,10,outdoor,hs,1
10/19,Metro League 2,"Sacramento, CA",,,https://ca.milesplit.com/meets/102615-metro-league-2-2011/results,https://ca.milesplit.com/results/?year=2011&month=10&season=outdoor&level=hs&page=1,2011,10,outdoor,hs,1
10/18,Empire League Cluster Meet,"Fullerton, CA",,,https://ca.milesplit.com/meets/103934-empire-league-cluster-meet-2011/results,https://ca.milesplit.com/results/?year=2011&month=10&season=outdoor&level=hs&page=1,2011,10,outdoor,hs,1
10/18,Suburban League Cluster #2,"La Mirada, CA",,,https://ca.milesplit.com/meets/103933-suburban-league-cluster-2-2011/results,https://ca.milesplit.com/results/?year=2011&month=10&season=outdoor&level=hs&page=1,2011,10,outdoor,hs,1
10/15,Moreau Catholic Mariner-Saucony Invitational,"Hayward, CA",,,https://ca.milesplit.com/meets/102301-26th-moreau-catholic-mariner-saucony-invitational-2011/results,https://ca.milesplit.com/results/?year=2011&month=10&season=outdoor&level=hs&page=1,2011,10,outdoor,hs,1
10/15,Bella Vista Bronco  Invitational,"Folsom, CA",,,https://ca.milesplit.com/meets/95824-bella-vista-bronco-cc-invitational-2011/results,https://ca.milesplit.com/results/?year=2011&month=10&season=outdoor&level=hs&page=1,2011,10,outdoor,hs,1
10/15,Doug Conley Invitational,"Tucson, AZ",,,https://az.milesplit.com/meets/95833-doug-conley-invitational-2011/results,https://ca.milesplit.com/results/?year=2011&month=10&season=outdoor&level=hs&page=1,2011,10,outdoor,hs,1
10/15,Orange County Championships,"Irvine, CA",,,https://ca.milesplit.com/meets/97983-orange-county-championships-2011/results,https://ca.milesplit.com/results/?year=2011&month=10&season=outdoor&level=hs&page=1,2011,10,outdoor,hs,1
10/15,Rockin' Rubidoux Invitational,"Riverside, CA",,,https://ca.milesplit.com/meets/102302-rockin-rubidoux-invitational-2011/results,https://ca.milesplit.com/results/?year=2011&month=10&season=outdoor&level=hs&page=1,2011,10,outdoor,hs,1
10/15,Running Center Southern California Invitational,"Oceanside, CA",,,https://ca.milesplit.com/meets/102303-running-center-southern-california-invitational-2011/results,https://ca.milesplit.com/results/?year=2011&month=10&season=outdoor&level=hs&page=1,2011,10,outdoor,hs,1
10/15,Santa Clarita Valley  Invitational,"Castaic, CA",,,https://ca.milesplit.com/meets/102297-santa-clarita-valley-cc-invitational-2011/results,https://ca.milesplit.com/results/?year=2011&month=10&season=outdoor&level=hs&page=1,2011,10,outdoor,hs,1
10/15,VS Athletics/Cal Poly High School Invitational,"San Luis Obisbo, CA",,,https://ca.milesplit.com/meets/102296-vs-athleticscal-poly-high-school-invitational-2011/results,https://ca.milesplit.com/results/?year=2011&month=10&season=outdoor&level=hs&page=1,2011,10,outdoor,hs,1
10/14,Del Rio Cluster Meet,"South El Monte, CA",,,https://ca.milesplit.com/meets/103935-del-rio-cluster-meet-2011/results,https://ca.milesplit.com/results/?year=2011&month=10&season=outdoor&level=hs&page=1,2011,10,outdoor,hs,1
10/14,Dos Pueblos Invitational,"Santa Barbara, CA",,,https://ca.milesplit.com/meets/102292-dos-pueblos-invitational-2011/results,https://ca.milesplit.com/results/?year=2011&month=10&season=outdoor&level=hs&page=1,2011,10,outdoor,hs,1
10/14,McDonald's Rough Rider Invitational,"Fresno, CA",,,https://ca.milesplit.com/meets/102293-mcdonalds-rough-rider-invitational-2011/results,https://ca.milesplit.com/results/?year=2011&month=10&season=outdoor&level=hs&page=1,2011,10,outdoor,hs,1
"10/14
10/15",Monterey Bay Invitational,"Salinas, CA",,,https://ca.milesplit.com/meets/102295-monterey-bay-invitational-2011/results,https://ca.milesplit.com/results/?year=2011&month=10&season=outdoor&level=hs&page=1,2011,10,outdoor,hs,1
